Longitude,Latitude,title/0/en,notes/en,time,severity_rating,0/name
29.4297,-1.15473,Unidentified armed men arrested a policewoman at her home entrance as she was returning from the market in the Buturande neighborhood of Kiwanja rural commune.,"Unidentified armed men arrested a policewoman at her home entrance as she was returning from the market in the Buturande neighborhood of Kiwanja rural commune. Alerted by the noise the policewoman's husband, who is a policeman himself, shot bullets in the air. The assailants captured the policewoman.&nbsp;&nbsp;",6/19/2018,1,Clash
28.5363,-1.66488,The Mai-Mai Shalio attacked the Mai-Mai Kifuafua Delphin position in Kahunju village in Walikale territory.,The Mai-Mai Shalio attacked the Mai-Mai Kifuafua Delphin position in Kahunju village in Walikale territory. The Mai-Mai Kifuafua Delphin captured two Mai-Mai Shalio.&nbsp;,6/19/2018,1,Clash
29.03326,-1.18146,The Nyatura Domi held up two motorcycles close to Karton village in Masisi territory.,The Nyatura Domi held up two motorcycles close to Karton village in Masisi territory. The assailants looted passangers' money and goods.&nbsp;,6/19/2018,1,Looting
29.03536,-1.68787,The policemen tortured and injured a 32-year-old man in Chadoto village in Kalehe territory.,The policemen tortured and injured a 32-year-old man in Chadoto village in Kalehe territory. The victim was hospitalized for treatment.&nbsp;,6/19/2018,1,Serious Injury
29.2244,-0.40288,The kidnappers who abducted a man in Kyaramba village in Lubero territory released him after a ransom was paid.,The kidnappers who abducted a man in Kyaramba village in Lubero territory released him after a ransom was paid.&nbsp;,6/19/2018,1,Returnee
29.39598,-0.35774,The Mai-Mai Charles who kidnapped 30 fishermen on Lake Edward close to Tshanika and Ndwali villages released the hostages after a ransom of $300 was paid.,The Mai-Mai Charles who kidnapped 30 fishermen on Lake Edward close to Tshanika and Ndwali villages released the hostages after a ransom of $300 was paid.&nbsp;,6/19/2018,1,Returnee
29.02742,-1.27139,APCLS combatants attacked unidentified gunmen in Ngingwe village in Masisi territory.,APCLS combatants attacked unidentified gunmen in Ngingwe village in Masisi territory. The assailants shot and killed a 12-year-old girl during the battle.&nbsp;,6/19/2018,3,Killing
29.50663,-1.1003,,The FDLR-RUD broke into a house in Mufurege village in Rutshuru territory during the night. The assailants shot and killed a 25-year-old man.&nbsp;,6/18/2018,3,Killing
29.20337,-3.22038,FARDC attacked unidentified gunmen in Bwasa village of Uvira territory.,FARDC attacked unidentified gunmen in Bwasa village of Uvira territory. The FARDC killed two gunmen and captured another. The FARDC recovered two weapons.<br>,6/18/2018,1,Clash
29.39435,-1.32004,Three unidentified armed men broke into a house in Bukuta village in Rutshuru territory.,Three unidentified armed men broke into a house in Bukuta village in Rutshuru territory. The assailants woke up the targeted person and shot her. The person died on the spot.&nbsp;,6/18/2018,3,Killing
29.16046,-3.26837,Unidentified gunmen robbed a Toyota Probox vehicle near the village of Rutemba in Uvira territory.,"Unidentified gunmen robbed a Toyota Probox vehicle near the village of Rutemba in Uvira territory. The attackers looted money and property. These assailants also attacked the FARDC who were trying to help the victims of the looting. During the fighting, they killed a FARDC soldier.",6/18/2018,3,Clash
29.40052,-1.12911,Five unidentified gunmen broke into a field in Kahunga village in Rutshuru territory.,Five unidentified gunmen broke into a field in Kahunga village in Rutshuru territory. The assailants killed a 24-year-old man among those who were running away. The assailants kidnapped a woman and a 12-year-old boy. They raped the woman and demanded a ransom to release the hostages.&nbsp;,6/18/2018,3,Killing
27.17948,-2.56307,"Following a conflict between families over the control of a mining site, armed men close to one of the families shot and killed a woman and a man.","Following a conflict between families over the control of a mining site, armed men close to one of the families shot and killed a woman and a man.&nbsp;",6/18/2018,3,Killing
29.49154,0.49206,"The FARDC shot and killed a man detained in the ""DFS"" jail in Cité-Belge neighborhood in Beni town when the detainee tried to escape.","The FARDC shot and killed a man detained in the ""DFS"" jail in Cité-Belge neighborhood in Beni town when the detainee tried to escape. The victim had attempted to strangle an FARDC soldier in order to rob him of his weapon.",6/18/2018,3,Clash
28.80289,-2.29072,Unidentified gunmen broke into a hotel looking for the hotel manager in Karhanda village in Kabare territory during the night.,"Unidentified gunmen broke into a hotel looking for the hotel manager in Karhanda village in Kabare territory during the night. As they could not find him, the assailants stole $169, two mattresses, clothes and other goods.&nbsp;",6/18/2018,1,Looting
29.50146,-1.25036,Unidentified armed men kidnapped a 42-year-old man close to Rwampisi village in Rutshuru territory.,"Unidentified armed men kidnapped a 42-year-old man close to Rwampisi village in Rutshuru territory. The kidnappers injured the hostage. They demanded a ransom of $2,000.&nbsp;",6/18/2018,1,Kidnap for Ransom
29.34843,-1.50975,Unidentified armed men broke into a house in Burambo village in Nyiragongo territory during the night.,Unidentified armed men broke into a house in Burambo village in Nyiragongo territory during the night. The assailants looted goods.&nbsp;,6/17/2018,1,Looting
29.40343,-1.21579,"Unidentified armed men shot and killed two young men aged 16 and 18, respectively, in Bubanga I village in Rutshuru territory.","Unidentified armed men shot and killed two young men aged 16 and 18, respectively, in Bubanga I village in Rutshuru territory. The incident took place close to an FARDC camp.&nbsp;",6/17/2018,3,Killing
29.40413,-1.32081,The FARDC arrested a 30-year-old man in Kigarama village in Rutshuru territory as they suspected him of being a collaborator of the Nyatura.,"The FARDC arrested a 30-year-old man in Kigarama village in Rutshuru territory as they suspected him of being a collaborator of the Nyatura. Not having enough evidence, the FARDC commander ordered his release. The FARDC who were in charge of his release shot him in his leg. The victim died from his injuries.&nbsp;",6/17/2018,3,Killing
29.58781,-1.31974,Three unidentified gunmen broke into a house in Ntamugenga village in Rutshuru territory.,"Three unidentified gunmen broke into a house in Ntamugenga village in Rutshuru territory. Having missed the house owner, the assailants kidnapped his 5-year-old child and demanded a ransom of $3,000.&nbsp;",6/17/2018,1,Kidnap for Ransom
29.46966,0.48772,An FARDC soldier deployed to protect a military magistrate shot and killed a 30-year-old man as the victim was climbing a wall in the Malepe neighborhood of Beni.,An FARDC soldier deployed to protect a military magistrate shot and killed a 30-year-old man as the victim was climbing a wall in the Malepe neighborhood of Beni. The victim was a known thief.&nbsp;,6/17/2018,3,Killing
28.58814,-2.31954,"Residents attempted to stone a man who allegedly murdered a woman in Misinga village, Kalehe territory.","Residents attempted to stone a man who allegedly murdered a woman in Misinga village, Kalehe territory. Alerted, the police intervened, arresting the accused person and dispersing the angry crowd that had started to attack the police. Some police officers and civilians were injured during this altercation.",6/17/2018,1,Riot
28.55072,-1.45827,The FARDC attacked the Mai-Mai Kifuafua Delphin in Brazza village in Walikale territory.,The FARDC attacked the Mai-Mai Kifuafua Delphin in Brazza village in Walikale territory. The FARDC pushed the Mai-Mai Kifuafua Delphin out of the village.,6/17/2018,1,Clash
29.47794,-1.24092,Unidentified armed men held up a FUSO vehicle close to Rudahira village in Rutshuru territory.,Unidentified armed men held up a FUSO vehicle close to Rudahira village in Rutshuru territory. The assailants abducted the vehicle's driver.&nbsp;,6/17/2018,1,Abduction
29.13928,-3.50281,Six unidentified gunmen robbed a Land Cruiser jeep and ten motorbikes near Kamba village in Uvira territory.,Six unidentified gunmen robbed a Land Cruiser jeep and ten motorbikes near Kamba village in Uvira territory. The attackers stole money and property.,6/17/2018,1,Looting
29.32705,-1.50692,Unidentified men killed a girl in Kibumba village in Nyiragongo territory.,Unidentified men killed a girl in Kibumba village in Nyiragongo territory. The victim's body was found by the population.&nbsp;,6/17/2018,3,Killing
29.32113,0.51806,Four unidentified gunmen broke into a house in Kyanzaba village in Beni territory.,Four unidentified gunmen broke into a house in Kyanzaba village in Beni territory. The assailants stole $380.&nbsp;,6/17/2018,1,Looting
28.55072,-1.45827,Unidentified armed men broke into a house in Brazza village in Masisi territory.,Unidentified armed men broke into a house in Brazza village in Masisi territory. The assailants shot and killed a man and his wife.&nbsp;,6/17/2018,3,Killing
29.62377,0.66397,The FARDC shelled the alleged ADF positions in Mamundioma village in Beni territory.,The FARDC shelled the positions of alleged ADF in Mamundioma village in Beni territory.&nbsp;,6/17/2018,1,Clash
29.62377,0.66397,"During the bombing of suspected ADF positions in Mamundioma village in Beni territory, two women taken hostages by the ADF managed to escape from their kidnappers.","During the bombing of suspected ADF positions in Mamundioma village in Beni territory, two women taken hostages by the ADF managed to escape from their kidnappers.&nbsp;",6/17/2018,1,Returnee
29.20354,-1.23792,"The Nyatura Domi who kidnapped a woman and her two children in Mulimbi village in Rutshuru territory, released the hostages after a ransom of $200 was paid.","The Nyatura Domi who kidnapped a woman and her two children in Mulimbi village in Rutshuru territory, released the hostages after a ransom of $200 was paid.&nbsp;",6/17/2018,1,Returnee
29.4292,0.45812,Ten armed men dressed in military uniform broke into a farm in Kasanga neighborhood in Beni town in search of the owner.,"
<div>Ten armed men dressed in military uniform broke into a farm in Kasanga neighborhood in Beni town in search of the owner. Having missed him, the attackers took away the herdsman's phone.<br></div>",6/16/2018,1,Looting
29.14487,-3.37288,Two unidentified armed men broke into a house in the Songo neighborhood of Uvira.,Two unidentified armed men broke into a house in the Songo neighborhood of Uvira. The assailants shot and killed a 61-year-old man.&nbsp;,6/16/2018,3,Killing
29.32705,0.27937,Eleven men wearing military uniforms abducted a man in Mulingo village in Beni territory.,Eleven men wearing military uniforms abducted a man in Mulingo village in Beni territory. The kidnappers did not demand a ransom.&nbsp;,6/16/2018,1,Abduction
28.37223,-1.41325,"Mai-Mai Kifuafua Delphin shot and killed a Mai-Mai Shalio fighter who was treated for injuries at a health center in Nyamimba village, Walikale territory.","Mai-Mai Kifuafua Delphin shot and killed a Mai-Mai Shalio fighter who was treated for injuries at a health center in Nyamimba village, Walikale territory.",6/16/2018,3,Clash
28.7955,-3.45961,The Twiganeho killed a woman and a child close to Mugogo village in Uvira territory.,The Twiganeho killed a woman and a child close to Mugogo village in Uvira territory. The victims belong to the Fuliru community.&nbsp;,6/16/2018,3,Killing
29.31538,0.10634,Unidentified gunmen broke into several houses in the Rughenda neighborhood of Butembo during the night.,Unidentified gunmen broke into several houses in the Rughenda neighborhood of Butembo during the night. The assailants looted money and goods. They injured a man and a woman.&nbsp;,6/15/2018,1,Looting
