publication_date,report_date,country,province,health_zone,confirmed_cases,probable_cases,total_cases,confirmed_deaths,total_deaths,total_suspected_cases,new_deaths,new_cured,total_cured,new_suspected_cases,old_suspected_cases,confirmed_cases_change,probable_cases_change,total_cases_change,confirmed_deaths_change,total_deaths_change,total_suspected_cases_change,source
2018-12-07,2018-12-06,COD,North Kivu,Kalunguta,35,12,47,12,24,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Katwa,54,4,58,27,31,9,0,,,,,4,0,4,2,2,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Mabalako,69,16,85,38,54,4,0,,,,,0,0,0,0,0,-6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Masereka,7,1,8,1,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Musienene,2,1,3,2,3,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Mutwanga,3,0,3,1,1,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Oicha,7,0,7,1,1,3,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,North Kivu,Vuhovi,5,0,5,1,1,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,Ituri,Komanda,9,0,9,5,5,3,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,Ituri,Mandima,16,3,19,9,12,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-07,2018-12-06,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_7dec
2018-12-06,2018-12-05,COD,North Kivu,Beni,190,9,199,107,116,67,0,,,,,2,0,2,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Butembo,25,0,25,20,20,10,2,,,,,6,0,6,2,2,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Kalunguta,35,12,47,12,24,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Katwa,50,4,54,25,29,8,0,,,,,2,0,2,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Mabalako,69,16,85,38,54,10,0,,,,,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Masereka,7,1,8,1,2,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Mutwanga,3,0,3,1,1,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Oicha,7,0,7,1,1,3,0,,,,,3,0,3,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,North Kivu,Vuhovi,5,0,5,1,1,2,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,Ituri,Komanda,9,0,9,5,5,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,Ituri,Mandima,16,3,19,9,12,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-06,2018-12-05,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_6dec
2018-12-05,2018-12-04,COD,North Kivu,Beni,188,9,197,107,116,66,0,,,,,0,0,0,0,0,15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Butembo,19,0,19,18,18,7,0,,,,,1,0,1,-3,-3,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Kalunguta,35,12,47,12,24,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Katwa,48,4,52,25,29,12,1,,,,,2,0,2,4,4,10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Mabalako,69,16,85,38,54,1,1,,,,,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Masereka,7,1,8,1,2,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Musienene,2,1,3,2,3,4,0,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Mutwanga,3,0,3,1,1,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Oicha,4,0,4,1,1,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,North Kivu,Vuhovi,5,0,5,1,1,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,Ituri,Komanda,9,0,9,5,5,2,1,,,,,1,0,1,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,Ituri,Mandima,16,3,19,9,12,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-05,2018-12-04,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_5dec
2018-12-04,2018-12-03,COD,North Kivu,Beni,188,9,197,107,116,51,1,,,,,1,0,1,1,1,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Butembo,18,0,18,21,21,10,3,,,,,0,0,0,1,1,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Kalunguta,35,12,47,12,24,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Katwa,46,4,50,21,25,2,0,,,,,1,0,1,2,2,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Mabalako,68,16,84,37,53,2,1,,,,,1,0,1,1,1,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Masereka,7,1,8,1,2,0,0,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Mutwanga,3,0,3,1,1,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Oicha,4,0,4,1,1,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,North Kivu,Vuhovi,5,0,5,1,1,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,Ituri,Komanda,8,0,8,4,4,3,3,,,,,6,0,6,3,3,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,Ituri,Mandima,16,3,19,9,12,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-04,2018-12-03,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_4dec
2018-12-03,2018-12-02,COD,North Kivu,Beni,187,9,196,106,115,42,3,,,,,2,0,2,3,3,-30,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Butembo,18,0,18,20,20,8,1,,,,,0,0,0,1,1,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Kalunguta,35,12,47,12,24,0,1,,,,,1,0,1,1,1,-4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Katwa,45,4,49,19,23,12,0,,,,,1,0,1,0,0,8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Mabalako,67,16,83,36,52,5,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Masereka,7,1,8,1,2,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Musienene,2,1,3,2,3,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Mutwanga,3,0,3,1,1,1,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Oicha,4,0,4,1,1,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,North Kivu,Vuhovi,5,0,5,1,1,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,Ituri,Komanda,2,0,2,1,1,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,Ituri,Mandima,16,3,19,9,12,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-03,2018-12-02,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_3dec
2018-12-02,2018-12-01,COD,North Kivu,Beni,185,9,194,103,112,72,0,,,,,1,0,1,0,0,16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Butembo,18,0,18,19,19,10,2,,,,,1,0,1,2,2,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Kalunguta,34,12,46,11,23,4,0,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Katwa,44,4,48,19,23,4,0,,,,,1,0,1,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Mabalako,67,16,83,36,52,5,0,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Masereka,7,1,8,1,2,0,0,,,,,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Mutwanga,3,0,3,1,1,1,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Oicha,4,0,4,1,1,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,North Kivu,Vuhovi,5,0,5,1,1,1,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,Ituri,Komanda,2,0,2,1,1,0,1,,,,,1,0,1,1,1,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,Ituri,Mandima,16,3,19,9,12,0,0,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-02,2018-12-01,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_2dec
2018-12-01,2018-11-30,COD,North Kivu,Beni,184,9,193,103,112,56,3,,,,,2,0,2,3,3,19,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Butembo,17,0,17,17,17,9,1,,,,,0,0,0,1,1,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Kalunguta,34,12,46,11,23,1,0,,,,,1,0,1,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Katwa,43,4,47,19,23,7,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Mabalako,67,16,83,36,52,2,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Masereka,6,1,7,1,2,1,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Mutwanga,3,0,3,1,1,1,0,,,,,1,0,1,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Oicha,4,0,4,1,1,0,0,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,North Kivu,Vuhovi,4,0,4,1,1,1,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,Ituri,Komanda,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,Ituri,Mandima,16,3,19,9,12,5,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-12-01,2018-11-30,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_1dec
2018-11-30,2018-11-29,COD,North Kivu,Beni,182,9,191,100,109,37,2,,,,,1,0,1,2,2,6,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Butembo,17,0,17,16,16,10,0,,,,,0,0,0,0,0,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Kalunguta,33,12,45,11,23,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Katwa,42,4,46,19,23,7,0,,,,,0,1,1,0,1,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Lubero,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Mabalako,67,16,83,36,52,2,0,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Masereka,6,1,7,1,2,1,0,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Mutwanga,2,0,2,1,1,0,0,,,,,0,0,0,0,0,-2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Oicha,4,0,4,1,1,3,0,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,North Kivu,Vuhovi,3,0,3,1,1,1,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,Ituri,Komanda,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,Ituri,Mandima,16,3,19,9,12,3,0,,,,,0,0,0,0,0,-9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-30,2018-11-29,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_30nov
2018-11-29,2018-11-28,COD,North Kivu,Beni,181,9,190,98,107,31,1,,,,,0,0,0,1,1,-15,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Butembo,17,0,17,16,16,19,1,,,,,0,0,0,1,1,16,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Kalunguta,33,12,45,11,23,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Katwa,42,3,45,19,22,12,1,,,,,3,0,3,1,1,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Lubero,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Mabalako,67,16,83,36,52,5,0,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Masereka,6,1,7,1,2,3,0,,,,,0,0,0,0,0,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Musienene,2,1,3,2,3,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Mutwanga,2,0,2,1,1,2,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Oicha,4,0,4,1,1,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,North Kivu,Vuhovi,3,0,3,1,1,1,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,Ituri,Komanda,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,Ituri,Mandima,16,3,19,9,12,12,0,,,,,0,0,0,0,0,-5,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-29,2018-11-28,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_29nov
2018-11-28,2018-11-27,COD,North Kivu,Beni,181,9,190,97,106,46,1,,,,,1,0,1,1,1,3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Butembo,17,0,17,15,15,3,0,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Kalunguta,33,12,45,11,23,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Katwa,39,3,42,18,21,3,0,,,,,0,0,0,0,0,-8,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Lubero,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Mabalako,67,16,83,36,52,2,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Masereka,6,1,7,1,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Musienene,2,1,3,2,3,0,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Mutwanga,2,0,2,1,1,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Oicha,4,0,4,1,1,1,0,,,,,0,0,0,0,0,-1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,North Kivu,Vuhovi,2,0,2,1,1,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,Ituri,Komanda,1,0,1,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,Ituri,Mandima,16,3,19,9,12,17,0,,,,,0,0,0,0,0,9,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-28,2018-11-27,COD,Ituri,Tchomia,2,0,2,2,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_28nov
2018-11-27,2018-11-26,COD,North Kivu,Beni,180,9,189,96,105,43,1,,,,,0,0,0,1,1,14,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Butembo,17,0,17,15,15,6,0,,,,,0,0,0,0,0,-10,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Kalunguta,33,12,45,11,23,0,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Katwa,39,3,42,18,21,11,0,,,,,0,0,0,0,0,4,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Kyondo,3,2,5,1,3,0,0,,,,,1,0,1,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Lubero,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Mabalako,67,16,83,36,52,1,0,,,,,0,0,0,0,0,-3,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Masereka,6,1,7,1,2,0,0,,,,,0,0,0,0,0,0,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Musienene,2,1,3,2,3,1,0,,,,,0,0,0,0,0,1,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Mutwanga,2,0,2,1,1,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
2018-11-27,2018-11-26,COD,North Kivu,Oicha,4,0,4,1,1,2,0,,,,,0,0,0,0,0,2,https://mailchi.mp/sante.gouv.cd/ebola_kivu_27nov
